Lat,Long_,Deaths,Case_Fatality_Ratio,Cases,Deaths_Predicted,Case_Fatality_Ratio_Predicted,Cases_Predicted,Abs_Deaths,Abs_Case_Fatality_Ratio,Abs_Cases
39.6013098,-94.40465394,130,2.29034531360113,5676,50.69474,1.58557,4373.15792,79.30526,0.704775313601128,1302.84208
38.844478,-92.80896081,80,1.70068027210884,4704,85.59999,1.61347,7118.22225,5.59999000000001,0.087210272108843,2414.22225
37.97663738,-91.30528104,116,1.80096258344978,6441,65.90769,1.83423,4878.84613,50.09231,0.0332674165502251,1562.15387
37.431814,-93.8503345,47,2.63600673022995,1783,78.84999,1.69014,6356.81247,31.84999,0.945866730229949,4573.81247
37.6811355,-93.02127031,80,1.72450959258461,4639,90.25,1.96049,6217.00003,10.25,0.235980407415391,1578.00003
39.96145298,-93.98519678,32,1.60240360540811,1997,44.33686,1.70556,3596.63162,12.33686,0.103156394591888,1599.63162
39.89201062,-94.40476508,49,1.94444444444444,2520,42.74289,1.6858,3581.28574,6.25711,0.258644444444444,1061.28574
37.60663134,-91.50790473,90,2.31243576567318,3892,70.05716,1.95096,4617.85716,19.94284,0.361475765673176,725.85716
36.9325593,-92.49905109,85,2.80713342140026,3028,94.9818,2.23602,5861.90905,9.98180000000001,0.571113421400264,2833.90905
36.27167174,-90.09122243,134,1.418589879314,9446,71.55108,1.65263,7135.34604,62.44892,0.234040120686005,2310.65396
38.43947277,-91.50847147,111,2.76738967838444,4011,84.00002,1.70691,7185.1429,26.99998,1.06047967838444,3174.1429
40.21097916,-94.40944419,37,1.40684410646388,2630,38.29088,1.68151,3173.86365,1.29088,0.274665893536122,543.863649999999
40.11406587,-93.56509276,72,2.35679214402619,3055,40.86959,1.92494,2727.13048,31.13041,0.431852144026187,327.86952
40.35570088,-93.99222144,34,1.41196013289037,2408,35.72176,1.76837,2609.08691,1.72176,0.356409867109634,201.086910000001
38.38482826,-93.79293734,92,1.32717830351991,6932,72.96,1.66659,7013.70587,19.04,0.339411696480092,81.7058700000016
37.94163617,-93.3203037,59,2.5,2360,92.44443,1.79357,7176.16665,33.44443,0.70643,4816.16665
40.09799248,-95.2163888,33,2.53261703760553,1303,35.44348,1.42992,3494.26084,2.44348,1.10269703760553,2191.26084
39.1435761,-92.69756691,35,1.21443442054129,2882,69.99996,1.63476,5743.5625,34.99996,0.420325579458709,2861.5625
37.55487945,-90.7735296,48,1.82440136830103,2631,61.02856,1.6425,4951.42859,13.02856,0.181901368301027,2320.42859
38.74719601,-93.80691168,150,1.04087155644993,14411,83.02858,1.72969,6746.99995,66.97142,0.688818443550066,7664.00005
40.12699751,-92.14780832,15,1.28424657534247,1168,42.78099,1.71771,3437.76189,27.78099,0.433463424657534,2269.76189
37.65896829,-92.5888493,191,2.01817413355875,9464,77.74664,1.98973,6250.06663,113.25336,0.0284441335587491,3213.93337
39.06986886,-93.78076396,143,1.57836644591612,9060,79.14667,1.66715,6697.53333,63.85333,0.0887835540838848,2362.46667
37.10626634,-93.83293097,183,2.00482033304119,9128,87.02853,1.68535,6784.35714,95.97147,0.319470333041192,2343.64286
40.09673161,-91.72070156,43,1.30382049727107,3298,46.50907,1.47977,4212.59093,3.50907,0.175949502728927,914.590929999999
39.05345619,-90.95588181,155,0.853806323675223,18154,69.2267,1.23769,7528.6667,85.7733,0.383883676324777,10625.3333
39.87001769,-93.10704106,70,2.2793878215565,3071,42.87272,1.80348,3112.54549,27.12728,0.475907821556496,41.54549
39.78110272,-93.54645978,107,2.4373576309795,4390,53.31999,1.80028,3827.8,53.68001,0.637077630979499,562.2
39.83049768,-92.56453089,65,1.54211150652432,4215,46.54544,1.75902,3542.04546,18.45456,0.216908493475682,672.95454
37.47865134,-90.3467143,59,1.40845070422535,4189,70.11763,1.39957,6955.4706,11.11763,0.00888070422535203,2766.4706
38.16193985,-91.92249662,41,2.12655601659751,1928,77.00997,1.84925,6643.43749,36.00997,0.27730601659751,4715.43749
39.80601912,-91.62203062,130,1.3509300633898,9623,46.36001,1.38588,4203.50004,83.63999,0.0349499366102051,5419.49996
36.62869595,-94.34867205,78,1.27847893787904,6101,87.77139,1.51435,7897.99997,9.77139,0.235871062120964,1796.99997
40.42212303,-93.5682959,16,1.8161180476731,881,35.30908,1.91593,2371.72731,19.30908,0.099811952326901,1490.72731
38.21450288,-92.42610898,127,1.82839044054132,6946,76.16001,1.82261,6820.26668,50.83999,0.00578044054131888,125.733319999999
36.82516239,-89.29505753,63,1.45968489341983,4316,62.1913,1.56329,5443.3043,0.808700000000002,0.103605106580167,1127.3043
38.63571781,-92.57976951,60,1.3986013986014,4290,86.59998,1.70577,6853.12499,26.59998,0.307168601398602,2563.12499
39.49593978,-92.00043978,50,2.01694231544978,2479,53.40003,1.41248,4956.81251,3.40003,0.604462315449778,2477.81251
38.94022054,-91.47000721,63,2.08195637805684,3026,65.3867,1.42121,6483.73334,2.3867,0.660746378056841,3457.73334
38.4181765,-92.88791859,121,2.49896736885584,4842,84.96003,1.63457,7096.54999,36.03997,0.864397368855844,2254.54999
36.59666326,-89.66070007,90,1.52542372881356,5900,70.66666,1.67925,5957.01089,19.33334,0.153826271186441,57.0108899999977
40.36079813,-94.88133008,50,0.697836706210747,7165,33.7391,1.60911,2823.26088,16.2609,0.911273293789253,4341.73912
36.68710164,-91.4033755,41,1.72341319882304,2379,69.39996,1.94909,5187.74996,28.39996,0.225676801176965,2808.74996
38.46036182,-91.8613635,51,1.37987012987013,3696,83.09334,1.7909,6384.46669,32.09334,0.41102987012987,2688.46669
36.64916339,-92.44459066,64,3.17145688800793,2018,78.95387,2.19062,4882.99996,14.95387,0.980836888007929,2864.99996
36.2130572,-89.78742322,86,2.36393622869709,3638,87.95,1.69184,7510.20177,1.95,0.672096228697086,3872.20177
37.70660776,-89.82741088,51,0.822846079380445,6198,58.69472,1.26535,7298.10524,7.69472,0.442503920619555,1100.10524
38.72798918,-93.28471706,181,1.23600109259765,14644,68.15997,1.71398,6324.00001,112.84003,0.477978907402349,8319.99999
39.34310674,-91.16980779,65,1.26878781963693,5123,57.55559,1.16234,6303.61112,7.44441,0.106447819636932,1180.61112
39.38154439,-94.77068479,106,0.842808300866661,12577,58.82351,1.44686,6685.52941,47.17649,0.604051699133339,5891.47059
37.6162296,-93.39828174,119,1.22440580306616,9719,87.15291,1.89772,5999.82349,31.84709,0.673314196933841,3719.17651
37.82462075,-92.20783203,128,1.20697784064121,10605,73.78001,1.93903,5884.43751,54.21999,0.732052159358793,4720.56249
40.47942497,-93.02042674,26,2.23175965665236,1165,38.36193,1.89122,2687.57142,12.36193,0.34053965665236,1522.57142
39.52817427,-91.51838643,30,1.03591160220995,2896,52.76003,1.28156,5403.85003,22.76003,0.245648397790055,2507.85003
39.44007257,-92.4971374,110,1.56272197755363,7039,56.84208,1.54285,4806.78951,53.15792,0.01987197755363,2232.21049
39.3537468,-93.98905745,101,1.65573770491803,6100,72.55002,1.74751,6054.3125,28.44998,0.0917722950819668,45.6874999999991
37.36085952,-90.97009925,27,1.98529411764706,1360,58.77331,1.79008,4197.26668,31.77331,0.195214117647059,2837.26668
36.65460667,-90.85990261,67,2.14262871762072,3127,75.52001,1.85472,5821.93334,8.52001,0.287908717620723,2694.93334
39.13734288,-93.20259964,116,1.62283156127588,7148,74.40002,1.73088,5870.38885,41.59998,0.108048438724118,1277.61115
40.46921489,-92.52311943,26,2.98507462686567,871,38.83633,1.83597,2847.81814,12.83633,1.14910462686567,1976.81814
40.45214695,-92.14709064,18,2.18978102189781,822,46.66664,1.70176,3858.61905,28.66664,0.48802102189781,3036.61905
37.05588075,-89.56474493,168,1.24509004669088,13493,47.95478,1.52308,5315.69566,120.04522,0.277989953309123,8177.30434
37.15772072,-91.40190382,42,2.21870047543582,1893,56.55387,2.02669,3516.9231,14.55387,0.192010475435816,1623.9231
39.79742518,-92.07634971,16,0.794833581718828,2013,43.42226,1.6412,3591.50004,27.42226,0.846366418281172,1578.50004
38.03699437,-93.77631447,43,1.68892380204242,2546,65.03998,1.73654,6123.99996,22.03998,0.04761619795758,3577.99996
37.89090059,-90.1949941,41,0.872711792252022,4698,64.26667,1.3537,6785.19997,23.26667,0.480988207747978,2087.19997
36.85571651,-89.9444155,148,2.09424083769634,7067,60.55652,1.6444,5224.17392,87.44348,0.449840837696335,1842.82608
36.75000327,-93.45256475,128,1.87216615474623,6837,75.14,2.02019,6123.28567,52.86,0.148023845253766,713.714329999999
40.2099105,-93.11150106,25,1.28205128205128,1950,34.19128,1.88116,2348.82606,9.19128,0.599108717948718,398.82606
37.31728859,-91.96564727,112,2.01511335012595,5558,69.48575,2.03165,4643.28567,42.51425,0.0165366498740549,914.714329999998
37.8457799,-94.34127305,111,1.84110134350639,6029,66.26666,1.58213,5766.44449,44.73334,0.258971343506386,262.555509999999
38.76529479,-91.16124662,112,1.14730587994264,9762,68.09997,1.44235,6422.31248,43.90003,0.295044120057365,3339.68752
37.96130078,-90.87948158,152,2.18705035971223,6950,68.67689,1.65459,5840.76921,83.32311,0.53246035971223,1109.23079
37.11303869,-90.46001416,57,1.98744769874477,2868,63.37777,1.62741,5192.83334,6.37777,0.36003769874477,2324.83334
37.2813734,-92.876329,162,1.58528231725218,10219,90.93334,2.01831,6284.00003,71.06666,0.433027682747823,3934.99997
40.47945588,-94.42328751,5,0.904159132007233,553,34.20003,1.78172,2555.37501,29.20003,0.877560867992767,2002.37501
37.27029221,-92.46914488,93,2.05434062292909,4527,90.66667,2.01218,6357.91669,2.33333,0.0421606229290923,1830.91669
45.13434354,-112.8984694,32,1.30986492018011,2443,44.20004,1.32276,4067.74996,12.20004,0.0128950798198939,1624.74996
45.42335905,-107.492347,103,1.81306108079564,5681,58.26666,1.12516,5192.66667,44.73334,0.687901080795635,488.333329999999
48.43175214,-108.9582723,33,1.28554733151539,2567,41.39996,1.73491,3015.3333,8.39996,0.449362668484612,448.333300000001
46.33277565,-111.4955813,22,1.45695364238411,1510,44.39001,1.16865,11466.25,22.39001,0.288303642384106,9956.25
45.22850116,-109.0274047,29,1.19933829611249,2418,51.74998,1.62254,3163.99998,22.74998,0.42320170388751,745.999980000001
45.5197966,-104.5395536,5,1.73611111111111,288,6.90003,1.76313,426.74997,1.90003,0.0270188888888891,138.74997
47.88084126,-110.4353362,15,1.14155251141553,1314,21.38998,0.90779,1864.74998,6.38998,0.233762511415525,550.74998
46.25319932,-105.5737526,52,1.491253226269,3487,25.94404,1.76872,1614.19997,26.05596,0.277466773731001,1872.80003
48.78420029,-105.5476343,9,1.88679245283019,477,27.8,1.81535,1838.25,18.8,0.0714424528301889,1361.25
47.26584855,-104.8944417,59,2.15328467153285,2740,16.13335,1.80839,1197.49997,42.86665,0.344894671532847,1542.50003
46.05953325,-113.073353,30,0.941619585687382,3186,63.01996,1.38362,4521.16666,33.01996,0.442000414312618,1335.16666
46.33478338,-104.4183565,12,1.52477763659466,787,10.74284,1.59394,932.28571,1.25716,0.0691623634053369,145.28571
47.26331584,-109.2245206,60,2.07325501036628,2894,15.41001,1.94716,845.74998,44.58999,0.126095010366275,2048.25002
45.54486106,-111.1692571,133,0.327006294256491,40672,44.52804,0.86472,10542.40001,88.47196,0.537713705743509,30129.59999
47.27545948,-107.0002351,3,1.2,250,3.46669,1.86631,246.00004,0.46669,0.66631,3.99995999999999
48.70513576,-112.9934235,77,1.65769644779333,4645,34.65331,1.4025,2497.66667,42.34669,0.255196447793326,2147.33333
46.3816474,-109.1768522,5,2.97619047619048,168,20.6667,2.38211,1202.99996,15.6667,0.594080476190476,1034.99996
46.4060522,-113.4414186,10,1.51975683890578,658,70.84003,1.49248,4805.79999,60.84003,0.0272768389057749,4147.79999
48.62879827,-110.1129252,73,1.36627362904735,5343,28.75002,1.13951,2436.74999,44.24998,0.226763629047352,2906.25001
46.14907081,-112.094396,26,0.839251129761136,3098,57.04003,0.98711,10094.83329,31.04003,0.147858870238864,6996.83329
47.04581276,-110.2660688,1,0.3584229390681,279,18.76799,1.74165,1105.19999,17.76799,1.3832270609319,826.19999
47.64514965,-114.0898013,107,1.30902862735503,8174,54.28001,1.59529,3971.33335,52.71999,0.286261372644972,4202.66665
48.56084317,-111.024307,4,0.764818355640535,523,20.48003,1.16452,2005.60004,16.48003,0.399701644359465,1482.60004
48.54265777,-115.4046155,95,1.70955551556595,5557,95.22,2.18837,5121.49995,0.219999999999999,0.478814484434047,435.500049999999
45.30080065,-111.9173017,22,0.930626057529611,2364,64.76803,0.96676,11663.19997,42.76803,0.0361339424703891,9299.19997
47.64469406,-105.7944994,9,2.01793721973094,446,28.82669,1.65781,1763.50004,19.82669,0.360127219730942,1317.50004
46.59907074,-110.8898557,12,2.05128205128205,585,11.26998,1.7376,707.00001,0.73002,0.313682051282051,122.00001
47.15283992,-115.0015239,17,1.2639405204461,1345,54.46396,1.77333,3524.60001,37.46396,0.509389479553903,2179.60001
46.49684637,-108.39498,31,2.84926470588235,1088,7.59997,2.22172,361.24995,23.40003,0.627544705882353,726.75005
45.48965095,-110.5264394,39,0.769534333070245,5068,43.39999,1.10178,12088.49997,4.39999,0.332245666929755,7020.49997
47.1182463,-108.2508876,1,2.38095238095238,42,21.85004,2.12589,1068.5,20.85004,0.255062380952381,1026.5
48.25936577,-107.9128511,29,2.55281690140845,1136,27.46666,1.93434,1929.99999,1.53334,0.618476901408451,793.99999
48.22773388,-112.2252703,11,0.756533700137552,1454,23.04001,1.35019,1906.80005,12.04001,0.593656299862448,452.80005
45.39617714,-105.636738,10,2.41545893719807,414,20.5467,1.88093,1396.3333,10.5467,0.534528937198068,982.3333
46.85538891,-112.9359164,32,1.4692378328742,2178,22.08003,1.31019,2007.33337,9.91997,0.159047832874196,170.666630000001
46.86048047,-105.379384,4,1.3745704467354,291,19.2,1.9712,1332.66669,15.2,0.596629553264605,1041.66669
46.08520862,-114.1189164,174,2.1044992743106,8268,65.62669,1.52201,4037.33332,108.37331,0.582489274310595,4230.66668
47.78668011,-104.5610786,37,1.25211505922166,2955,28.5333,1.88857,2315.16669,8.4667,0.636454940778342,639.83331
48.29607488,-105.0079268,76,1.94921774814055,3899,23.03997,1.71333,1733.39999,52.96003,0.235887748140549,2165.60001
46.23397237,-106.729288,63,2.03751617076326,3092,35.57333,1.40297,2242.00001,27.42667,0.63454617076326,849.99999
47.67657534,-115.1329916,53,2.21294363256785,2395,64.76802,1.81838,4110.4,11.76802,0.39456363256785,1715.4
48.72085833,-104.503829,13,1.46067415730337,890,27.2,1.31237,3571.40005,14.2,0.148304157303371,2681.40005
45.90018933,-112.6620092,139,1.42725125782935,9739,34.53334,1.16144,3581.33337,104.46666,0.265811257829346,6157.66663
45.67071407,-109.3950061,32,1.86915887850467,1712,17.60004,1.88988,1787.00001,14.39996,0.0207211214953269,75.00001
45.81367654,-109.9425686,13,1.44124168514412,902,17.60001,1.88984,1787.00005,4.60001,0.448598314855876,885.00005
47.83741052,-112.2410688,27,1.77865612648221,1518,16.80001,1.44283,1455.33337,10.19999,0.335826126482213,62.6666299999999
48.65577551,-111.6942414,25,1.79340028694405,1394,23.03998,1.35019,1906.79999,1.96002,0.443210286944046,512.79999
46.2097322,-107.2666516,1,0.680272108843537,147,45.54004,1.84499,2502,44.54004,1.16471789115646,2355
48.36435097,-106.6669635,41,1.96454240536656,2087,21.06669,2.13472,1233.33328,19.93331,0.170177594633445,853.66672
46.46652491,-109.8464636,14,3.08370044052863,454,10.26669,1.9633,683.33329,3.73331,1.12040044052863,229.33329
46.95925154,-104.2510927,8,3.26530612244898,245,16.42861,1.56516,1099.00005,8.42861,1.70014612244898,854.00005
40.5244942,-98.50117804,90,1.20951485015455,7441,25.44631,1.41725,3338.94735,64.55369,0.207735149845451,4102.05265
42.17695516,-98.0666283,18,1.44927536231884,1242,17.5525,1.48487,2408.99995,0.447500000000002,0.0355946376811589,1166.99995
41.56896142,-101.6959559,1,2.94117647058824,34,14.82397,2.3788,1430.2,13.82397,0.562376470588236,1396.2
41.54634427,-103.7114332,2,2.02020202020202,99,31.28002,1.69107,3200,29.28002,0.32913202020202,3101
41.91311716,-99.97677845,4,5.26315789473684,76,6.11999,2.16329,533.33338,2.11999,3.09986789473684,457.33338
41.70759415,-98.06737183,14,1.14472608340147,1223,21.59002,1.36822,3093.80004,7.59002,0.223493916598528,1870.80004
42.22079243,-103.0878834,26,1.07039934129271,2429,24.31001,1.86697,2226.62499,1.68999,0.796570658707287,202.37501
42.8997274,-98.76486568,13,2.88248337028825,451,23.1385,1.71824,1973.0769,10.1385,1.16424337028825,1522.0769
42.43018907,-99.92904055,7,1.12721417069243,621,6.11999,2.03437,650.85718,0.88001,0.907155829307568,29.8571800000002
40.85486962,-99.07500296,146,1.06920541926034,13655,28.52222,1.511,3514.77778,117.47778,0.441794580739656,10140.22222
41.85056773,-96.32605633,23,1.56782549420586,1467,35.58667,1.48595,3751.66666,12.58667,0.0818754942058619,2284.66666
41.22703692,-97.13106306,18,0.81374321880651,2212,27.19998,1.16605,4047.94998,9.19998,0.35230678119349,1835.94998
40.90899107,-96.13971217,50,0.715819613457409,6985,30.88632,1.35596,3673.63162,19.11368,0.640140386542591,3311.36838
42.5988851,-97.25311951,28,1.64802825191289,1699,31.02945,1.37506,4155.57899,3.02945,0.27296825191289,2456.57899
40.5237198,-101.6978026,10,1.13636363636364,880,16.94334,1.65227,1686.50003,6.94334,0.515906363636364,806.50003
42.54502621,-101.1244332,14,2.26171243941842,619,11.65716,2.43436,892.71433,2.34284,0.172647560581583,273.71433
41.21999357,-102.9941693,29,1.26416739319965,2294,26.79197,1.71106,2637.90004,2.20803,0.446892606800349,343.90004
40.52439441,-98.05126296,32,1.9115890083632,1674,26.06667,1.41592,3424.19052,5.93333,0.495669008363202,1750.19052
41.57486951,-97.0868542,31,1.07266435986159,2890,27.34314,1.26268,3757.6316,3.65686,0.190015640138408,867.6316
41.91637624,-96.78730772,22,1.10831234256927,1985,33.50888,1.38215,4135.0556,11.50888,0.27383765743073,2150.0556
41.39374521,-99.72805369,38,1.65794066317627,2292,31.00797,1.88194,3454.00005,6.99203,0.223999336823735,1162.00005
42.39040144,-96.56656425,87,1.13310758009898,7678,37.366,1.42077,4632.84997,49.634,0.287662419901016,3045.15003
42.71985036,-103.1313774,25,1.68010752688172,1488,22.44001,1.79758,2047.16671,2.55999,0.11747247311828,559.16671
40.87028216,-99.8201461,87,1.51753008895866,5733,29.41001,1.3155,3487.58337,57.58999,0.20203008895866,2245.41663
41.11168186,-102.3333331,4,1.16279069767442,344,17.24726,1.80054,1621.18183,13.24726,0.637749302325581,1277.18183
42.49188363,-96.86782408,18,1.32352941176471,1360,33.6063,1.38251,4501.31581,15.6063,0.0589805882352938,3141.31581
41.58071748,-96.65598179,145,1.27103786816269,11408,35.51114,1.33982,4548.0556,109.48886,0.068782131837307,6859.9444
40.17638677,-101.6876522,6,1.6,375,10.06403,1.68795,965.19995,4.06403,0.08795,590.19995
40.52458567,-97.59646937,19,1.49960536700868,1267,24.6947,1.29804,3283.63154,5.6947,0.201565367008682,2016.63154
40.17636348,-98.95299073,14,2.89256198347108,484,26.48223,1.58848,3231.16669,12.48223,1.30408198347108,2747.16669
40.52993007,-100.3924658,4,0.662251655629139,604,23.73816,1.53538,2517.90913,19.73816,0.873128344370861,1913.90913
40.17642064,-99.91247454,17,1.35891286970424,1251,15.59142,1.69312,1548.2143,1.40858,0.334207130295764,297.2143
40.26186809,-96.68946704,55,1.27788104089219,4304,20.69749,1.30667,2608.62502,34.30251,0.028788959107807,1695.37498
41.61703149,-102.3313973,5,1.10132158590308,454,12.92003,2.35239,1037.69997,7.92003,1.25106841409692,583.69997
41.91428955,-98.99111827,10,2.14592274678112,466,8.99693,1.75692,921.07688,1.00307,0.389002746781116,455.07688
40.51481965,-99.83020279,9,2.14285714285714,420,27.92532,1.56985,3103.26666,18.92532,0.573007142857143,2683.26666
41.91528587,-101.740701,6,5.55555555555556,108,7.78221,2.61338,485.22219,1.78221,2.94217555555556,377.22219
41.56742671,-98.52150266,6,1.32743362831858,452,28.68752,1.37924,4135.93747,22.68752,0.0518063716814161,3683.93747
40.87257079,-98.50218293,176,0.949298813376483,18540,25.19403,1.45696,3235.85001,150.80597,0.507661186623517,15304.14999
40.87349452,-98.02099117,26,0.982244049867775,2647,26.95274,1.28801,3724.81823,0.952739999999999,0.305765950132225,1077.81823
40.17658508,-99.40438879,7,1.82767624020888,383,23.41751,1.45296,2739.43747,16.41751,0.374716240208877,2356.43747
40.17609175,-101.0416477,11,1.83946488294314,598,17.1133,1.53423,1861.66669,6.1133,0.305234882943144,1263.66669
42.45522056,-98.78402558,24,0.970873786407767,2472,12.97231,1.65234,1302.6154,11.02769,0.681466213592233,1169.3846
41.91586243,-101.1354293,5,4.03225806451613,124,5.26998,3.00114,362.50004,0.26998,1.03111806451613,238.50004
41.2200529,-98.5166499,25,1.93648334624322,1291,28.14448,1.37193,3827.61113,3.14448,0.564553346243222,2536.61113
40.17584531,-97.142601,13,0.925266903914591,1405,19.76247,1.41327,2247.12499,6.76247,0.488003096085409,842.12499
40.39257596,-96.26522753,15,1.64113785557987,914,24.05055,1.39432,2890.10527,9.05055,0.246817855579869,1976.10527
40.50663314,-98.94877182,13,0.965824665676077,1346,28.37108,1.53593,3474.77781,15.37108,0.570105334323923,2128.77781
41.19930341,-101.6620164,30,1.71135196805476,1753,13.99665,2.22381,1355.08331,16.00335,0.512458031945237,397.91669
41.19774275,-103.7148131,16,1.97775030902349,809,40.0067,1.80146,3988.49996,24.0067,0.176290309023486,3179.49996
42.63758421,-97.89178836,19,1,1900,20.47555,1.5099,2560.38884,1.47555,0.5099,660.38884
41.04658298,-100.7475374,140,1.36279567799085,10273,19.24926,1.56963,1992.76925,120.75074,0.20683432200915,8280.23075
41.91676024,-97.6005481,79,0.715255771842463,11045,21.82803,1.32753,2890.5,57.17197,0.612274228157537,8154.5
41.56797682,-101.0599362,1,1.35135135135135,74,15.18665,2.82257,1457.88886,14.18665,1.47121864864865,1383.88886
41.16624273,-98.0374887,25,1.28336755646817,1948,29.75812,1.28832,4197.57147,4.75812,0.00495244353182689,2249.57147
41.71711774,-103.0061405,36,2.76710222905457,1301,22.86499,1.59413,2325.25004,13.13501,1.17297222905457,1024.25004
41.39750195,-97.99327291,17,1.99296600234467,853,23.63001,1.32635,3387.44998,6.63001,0.666616002344666,2534.44998
40.38514847,-95.85433992,27,1.76355323318093,1531,31.55559,1.49232,3048.2222,4.55559,0.271233233180928,1517.2222
40.17637905,-98.04743961,19,1.76579925650558,1076,22.47576,1.38352,2946.63153,3.47576,0.382279256505576,1870.63153
40.64843556,-96.13374142,25,0.666311300639659,3752,26.33109,1.4043,3191.38889,1.33109,0.737988699360341,560.611110000001
40.13141096,-96.23705437,8,1.62271805273834,493,27.91109,1.37567,2967.33338,19.91109,0.247048052738337,2474.33338
40.85082525,-101.6502942,13,2.29276895943563,567,18.03633,1.76684,1504.36363,5.03633,0.525928959435626,937.36363
40.51156033,-99.41461667,26,0.977443609022556,2660,28.60002,1.42438,3615.23528,2.60002,0.446936390977444,955.23528
42.26434853,-97.60122773,27,1.85694635488308,1454,23.76599,1.22521,3360.5,3.23401,0.631736354883081,1906.5
41.57246836,-97.52144359,84,0.852618757612668,9852,23.70287,1.28379,3257.7143,60.29713,0.431171242387333,6594.2857
41.18813488,-97.56630712,26,1.98170731707317,1312,30.29399,1.25213,4361.70002,4.29399,0.729577317073171,3049.70002
40.1755688,-100.476998,23,0.896336710833983,2566,21.60305,1.56277,2258.30773,1.39695,0.666433289166017,307.69227
40.1247415,-95.71755036,32,1.50801131008483,2122,32.84002,1.36327,3523.84999,0.840020000000003,0.144741310084826,1401.84999
42.42252217,-99.44832069,3,1.57894736842105,190,8.24502,2.28321,701.87501,5.24502,0.704262631578947,511.87501
40.52418865,-97.14085859,18,0.424828888364409,4237,19.41398,1.25343,2663.25001,1.41398,0.828601111635591,1573.74999
41.2278103,-96.63773905,55,1.00658857979502,5464,30.48665,1.21313,4132.72219,24.51335,0.206541420204978,1331.27781
41.85070896,-103.7080986,151,1.38888888888889,10872,27.45503,1.634,2810.12498,123.54497,0.245111111111111,8061.87502
40.87241834,-97.139673,50,1.36986301369863,3650,25.46603,1.17095,3629.45002,24.53397,0.19891301369863,20.5499799999998
42.50284406,-102.4126613,40,3.67309458218549,1089,20.57144,2.30461,1610.8571,19.42856,1.36848458218549,521.8571
41.22045983,-98.97588642,9,1.34730538922156,668,28.87997,1.37635,3658.58819,19.87997,0.029044610778443,2990.58819
42.48932059,-103.7576544,1,1.23456790123457,81,31.08572,1.40581,3245.85713,30.08572,0.171242098765432,3164.85713
41.9169835,-97.19394708,13,1.80305131761442,721,26.77904,1.2947,3577.5238,13.77904,0.508351317614424,2856.5238
40.17626377,-97.59504381,13,1.02604577742699,1267,21.55998,1.3732,2555.17644,8.55998,0.347154222573007,1288.17644
41.91358968,-100.5556632,1,0.892857142857143,112,16.32,2.61165,1588.77774,15.32,1.71879285714286,1476.77774
42.15725356,-96.54157099,33,1.61844041196665,2039,35.68381,1.49567,3933.381,2.68381,0.12277041196665,1894.381
41.56730777,-98.98197724,12,1.42011834319527,845,24.67428,1.71282,3208.35711,12.67428,0.292701656804734,2363.35711
41.52815707,-96.22019892,53,1.01048617731173,5245,34.67997,1.3603,4100.70585,18.32003,0.349813822688274,1144.29415
42.20934475,-97.11926964,17,0.817700817700818,2079,31.15048,1.30422,4000.6667,14.15048,0.486519182299182,1921.6667
40.17642643,-98.50019851,14,1.77890724269377,787,25.76841,1.50121,3207.47372,11.76841,0.277697242693774,2420.47372
41.91482725,-98.52798941,2,1.47058823529412,136,15.89501,1.4058,2252.31245,13.89501,0.064788235294118,2116.31245
40.87272618,-97.59710186,32,0.703605980650836,4548,27.52212,1.24782,3872.31578,4.47788,0.544214019349164,675.68422
39.58105744,-118.3394607,122,1.61997078741203,7531,76.3867,1.49752,7301.33332,45.6133,0.12245078741203,229.666680000002
38.912862,-119.6171333,96,1.10611821638438,8679,66.41334,3.37268,6954.6667,29.58666,2.26656178361562,1724.3333
41.14531606,-115.3577619,150,1.16940827941062,12827,101.99998,1.16946,12826.99995,48.00002,5.1720589381965E-05,5.00000005558832E-05
37.78436681,-117.6319999,5,4.13223140495868,121,3.40001,4.13219,121.00003,1.59999,4.14049586776599E-05,2.99999999953116E-05
39.98100864,-116.2683204,2,1.06382978723404,188,8.16001,1.37292,747.99999,6.16001,0.309090212765958,559.99999
41.40692186,-118.1109427,65,2.35166425470333,2764,44.19997,2.35166,2763.99999,20.80003,4.25470332920952E-06,1.00000002021261E-05
39.9332233,-117.0397075,22,1.68195718654434,1308,8.16,1.37285,748.00002,13.84,0.309107186544343,559.99998
37.64268459,-114.8790388,10,1.48588410104012,673,6.79997,1.48584,673.00001,3.20003,4.41010401188713E-05,9.99999997475243E-06
39.01777974,-119.1870479,183,1.52525420903484,11998,69.43999,2.6082,5970.59995,113.56001,1.08294579096516,6027.40005
38.53841696,-118.4344506,19,1.30315500685871,1458,55.99999,1.01757,5674,36.99999,0.285585006858711,4216
40.44003782,-118.4005641,32,1.34736842105263,2375,52.36,1.48372,4953.00001,20.36,0.136351578947368,2578.00001
39.44875482,-119.5250207,14,7.48663101604278,187,50.66003,2.8664,5308.74999,36.66003,4.62023101604278,5121.74999
39.44157041,-114.899966,23,1.25340599455041,1835,15.64,1.25345,1835.00004,7.36,4.40054495909337E-05,3.99999998990097E-05
43.87498583,-71.20430216,72,0.598453993849223,12031,69.0667,0.78005,11434.16662,2.9333,0.181596006150777,596.83338
42.92015988,-72.25311043,131,0.705324934044042,18573,65.18285,0.70709,13339.71426,65.81715,0.0017650659559576,5233.28574
